wavelength,flux
3422.812552653751,310.92355
3422.9238476350965,102.35505
3423.035142616442,145.89987
3423.1464375977876,173.30586
3423.257732579133,117.47726
3423.3690275604786,70.3405
3423.480322541824,72.90261
3423.5916175231696,77.53056
3423.702912504515,233.26065
3423.8142074858606,1422.4993
3423.9255024672066,3555.8345
3424.036797448552,3524.9053
3424.1480924298976,1365.3873
3424.259387411243,174.17229
3424.3706823925886,53.109657
3424.481977373934,52.055046
3424.5932723552796,44.988163
3424.704567336625,43.30895
3424.8158623179706,42.86487
3424.927157299316,83.36593
3425.0384522806617,187.48085
3425.149747262007,273.45816
3425.2610422433527,221.32239
3425.372337224698,151.22829
3425.4836322060437,136.54962
3425.594927187389,99.34741
3425.7062221687347,76.16583
3425.81751715008,102.67284
3425.9288121314257,133.50298
3426.0401071127712,116.66464
3426.1514020941167,76.05202
3426.2626970754627,59.101852
3426.373992056808,60.491905
3426.4852870381537,52.49556
3426.5965820194992,53.9135
3426.7078770008447,63.88925
3426.8191719821903,91.18881
3426.9304669635358,178.11044
3427.0417619448813,277.8856
3427.153056926227,251.07477
3427.2643519075723,134.47769
3427.375646888918,70.76433
3427.4869418702633,56.5719
3427.598236851609,46.458656
3427.7095318329543,48.980328
3427.8208268143,63.934555
3427.9321217956453,82.440285
3428.043416776991,89.47769
3428.1547117583364,87.5842
3428.266006739682,108.593834
3428.3773017210274,212.7108
3428.488596702373,539.9812
3428.5998916837184,1018.2814
3428.711186665064,1195.2506
3428.82248164641,1183.0399
3428.9337766277554,1508.59
3429.045071609101,1445.0935
3429.1563665904464,654.5649
3429.267661571792,204.92831
3429.3789565531374,266.12653
3429.490251534483,406.3044
3429.6015465158284,483.6289
3429.712841497174,386.3515
3429.8241364785194,306.61838
3429.935431459865,282.33807
3430.0467264412105,185.62354
3430.158021422556,148.26593
3430.2693164039015,218.11734
3430.380611385247,307.16956
3430.4919063665925,278.16013
3430.603201347938,158.35762
3430.7144963292835,96.308975
3430.825791310629,92.21507
3430.9370862919745,112.43347
3431.04838127332,115.55307
3431.159676254666,100.33882
3431.2709712360115,95.12022
3431.382266217357,86.37991
3431.4935611987025,73.28023
3431.604856180048,89.19635
3431.7161511613936,136.25667
3431.827446142739,149.35855
3431.9387411240846,104.18082
3432.05003610543,65.33705
3432.1613310867756,56.50886
3432.272626068121,56.23407
3432.3839210494666,64.39167
3432.495216030812,85.40141
3432.6065110121576,91.6505
3432.717805993503,66.57619
3432.8291009748486,48.976913
3432.940395956194,50.311913
3433.0516909375397,55.447304
3433.162985918885,64.27841
3433.2742809002307,68.8644
3433.385575881576,89.15837
3433.496870862922,155.70432
3433.6081658442677,233.76549
3433.719460825613,400.3604
3433.8307558069587,1000.409
3433.942050788304,1801.1707
3434.0533457696497,1670.5618
3434.164640750995,669.53546
3434.2759357323407,114.472305
3434.387230713686,90.852234
3434.4985256950317,126.61629
3434.6098206763772,230.90283
3434.7211156577227,318.79846
3434.8324106390683,246.341
3434.9437056204138,112.760544
3435.0550006017593,77.02849
3435.166295583105,87.23764
3435.2775905644503,96.85649
3435.388885545796,142.12189
3435.5001805271413,232.7026
3435.611475508487,343.34927
3435.7227704898323,662.01953
3435.8340654711783,1612.6892
3435.945360452524,2679.8005
3436.0566554338693,2151.324
3436.167950415215,625.08057
3436.2792453965603,194.411
3436.390540377906,267.35315
3436.5018353592513,563.62164
3436.613130340597,1210.1748
3436.7244253219424,1632.4531
3436.835720303288,1239.9196
3436.9470152846334,842.245
3437.058310265979,1422.8406
3437.1696052473244,3495.1257
3437.28090022867,5533.923
3437.3921952100154,4113.352
3437.503490191361,1126.1357
3437.6147851727064,157.93684
3437.726080154052,131.48239
3437.8373751353975,97.87332
3437.948670116743,80.4745
3438.0599650980885,69.98578
3438.171260079434,59.104626
3438.2825550607795,56.008972
3438.3938500421255,58.103783
3438.505145023471,71.3119
3438.6164400048165,88.72292
3438.727734986162,142.37485
3438.8390299675075,303.97363
3438.950324948853,467.4046
3439.0616199301985,406.47733
3439.172914911544,420.2282
3439.2842098928895,843.532
3439.395504874235,1198.3478
3439.5067998555805,886.6907
3439.618094836926,598.91693
3439.7293898182716,605.0141
3439.840684799617,362.82764
3439.9519797809626,108.49814
3440.063274762308,71.18586
3440.1745697436536,72.07687
3440.285864724999,70.02794
3440.3971597063446,88.963974
3440.50845468769,136.08955
3440.6197496690356,167.18262
3440.7310446503816,133.6524
3440.842339631727,125.34192
3440.9536346130726,182.58458
3441.064929594418,193.35306
3441.1762245757636,171.56842
3441.287519557109,207.54501
3441.3988145384546,232.64966
3441.5101095198,185.93466
3441.6214045011457,109.238556
3441.732699482491,57.272552
3441.8439944638367,49.188805
3441.955289445182,51.97503
3442.0665844265277,77.60867
3442.177879407873,126.853455
3442.2891743892187,193.41962
3442.400469370564,387.40887
3442.5117643519097,789.96094
3442.6230593332552,849.90405
3442.7343543146008,364.44138
3442.8456492959463,91.96373
3442.9569442772918,66.41939
3443.0682392586377,94.862946
3443.1795342399832,99.151855
3443.2908292213287,79.79126
3443.4021242026743,84.96988
3443.5134191840198,85.2119
3443.6247141653653,67.042984
3443.736009146711,66.38439
3443.8473041280563,100.155495
3443.958599109402,138.08905
3444.0698940907473,118.941444
3444.181189072093,79.00007
3444.2924840534383,61.76323
3444.403779034784,49.0168
3444.5150740161293,40.111725
3444.626368997475,45.417595
3444.7376639788204,58.217728
3444.848958960166,71.97759
3444.9602539415114,82.38153
3445.071548922857,130.20204
3445.1828439042024,213.07611
3445.294138885548,217.10571
3445.405433866894,156.23885
3445.516728848239,102.6502
3445.628023829585,120.17274
3445.7393188109304,175.63295
3445.850613792276,139.91455
3445.9619087736214,75.554436
3446.073203754967,74.47149
3446.1844987363124,108.91822
3446.295793717658,122.04825
3446.4070886990035,152.34807
3446.518383680349,249.6709
3446.6296786616945,226.1588
3446.74097364304,94.0789
3446.8522686243855,48.433815
3446.963563605731,55.061893
3447.0748585870765,59.568832
3447.186153568422,71.43012
3447.2974485497675,81.91023
3447.408743531113,70.46228
3447.5200385124585,69.51717
3447.631333493804,80.57012
3447.7426284751496,70.3118
3447.853923456495,59.56981
3447.965218437841,58.12593
3448.0765134191865,53.742184
3448.187808400532,49.848335
3448.2991033818776,55.79148
3448.410398363223,55.977844
3448.5216933445686,57.01198
3448.632988325914,66.79471
3448.7442833072596,86.16034
3448.855578288605,130.30966
3448.9668732699506,175.73494
3449.078168251296,128.67111
3449.1894632326416,93.856384
3449.300758213987,116.1519
3449.4120531953326,110.60275
3449.523348176678,121.69476
3449.6346431580237,176.78043
3449.745938139369,146.61041
3449.8572331207147,82.40409
3449.96852810206,68.78377
3450.0798230834057,62.118263
3450.191118064751,57.15751
3450.302413046097,73.775024
3450.4137080274427,54.97029
3450.525003008788,28.322802
3450.6362979901337,60.18834
3450.747592971479,68.13138
3450.8588879528247,82.9085
3450.97018293417,90.971245
3451.0814779155157,79.390236
3451.1927728968612,116.10068
3451.3040678782068,213.78488
3451.4153628595523,347.68484
3451.5266578408978,553.1009
3451.6379528222433,1025.0616
3451.749247803589,1000.94507
3451.8605427849343,398.01984
3451.97183776628,71.581184
3452.0831327476253,66.846794
3452.194427728971,93.73424
3452.3057227103163,108.263885
3452.417017691662,156.75484
3452.5283126730073,191.04839
3452.6396076543533,271.0607
3452.750902635699,250.44354
3452.8621976170443,150.69014
3452.97349259839,112.89086
3453.0847875797353,104.75057
3453.196082561081,96.262245
3453.3073775424264,114.80913
3453.418672523772,185.28098
3453.5299675051174,225.93579
3453.641262486463,183.23582
3453.7525574678084,182.15149
3453.863852449154,277.46616
3453.9751474304994,503.88214
3454.086442411845,683.95685
3454.1977373931904,486.6444
3454.309032374536,160.78804
3454.4203273558815,63.642204
3454.531622337227,91.66584
3454.6429173185725,132.90906
3454.754212299918,139.13297
3454.8655072812635,102.25724
3454.9768022626095,90.19399
3455.0880972439545,90.077065
3455.1993922253005,90.39236
3455.310687206646,108.30901
3455.4219821879915,138.49774
3455.533277169337,201.13875
3455.6445721506825,227.85574
3455.755867132028,137.74185
3455.8671621133735,69.4615
3455.978457094719,68.90778
3456.0897520760645,69.1632
3456.20104705741,69.07988
3456.3123420387556,87.59246
3456.423637020101,120.200516
3456.5349320014466,126.96189
3456.646226982792,172.9867
3456.7575219641376,241.28702
3456.868816945483,328.78995
3456.9801119268286,577.2986
3457.091406908174,702.3582
3457.2027018895196,360.4409
3457.3139968708656,80.10104
3457.4252918522106,88.22796
3457.5365868335566,98.87839
3457.647881814902,94.10209
3457.7591767962476,107.9635
3457.870471777593,122.89851
3457.9817667589386,107.18417
3458.093061740284,106.28952
3458.2043567216297,102.25369
3458.315651702975,78.298965
3458.4269466843207,77.194954
3458.538241665666,66.2464
3458.6495366470117,49.7138
3458.760831628357,48.43976
3458.8721266097027,45.02575
3458.983421591048,42.306713
3459.0947165723937,54.394207
3459.2060115537392,80.685936
3459.3173065350848,125.02375
3459.4286015164303,204.33556
3459.5398964977758,236.77304
3459.6511914791213,166.22408
3459.762486460467,83.96358
3459.8737814418128,57.233585
3459.9850764231583,54.996128
3460.0963714045038,51.233044
3460.2076663858493,52.38485
3460.318961367195,60.308678
3460.4302563485403,108.44016
3460.541551329886,327.0236
3460.6528463112313,956.2887
3460.764141292577,1901.0989
3460.8754362739223,4009.911
3460.986731255268,6580.506
3461.0980262366134,6554.214
3461.209321217959,4254.218
3461.3206161993044,1885.2137
3461.43191118065,431.5057
3461.5432061619954,159.20645
3461.654501143341,206.60956
3461.7657961246864,123.66267
3461.877091106032,70.368706
3461.9883860873774,59.844685
3462.099681068723,57.17927
3462.210976050069,54.531166
3462.322271031414,54.04975
3462.43356601276,80.17112
3462.5448609941054,135.6526
3462.656155975451,227.48363
3462.7674509567964,405.54236
3462.878745938142,489.7994
3462.9900409194875,276.43326
3463.101335900833,66.66898
3463.2126308821785,53.076958
3463.323925863524,73.59763
3463.4352208448695,102.6022
3463.546515826215,152.83443
3463.6578108075605,250.90347
3463.769105788906,318.90164
3463.8804007702515,358.39252
3463.991695751597,530.1325
3464.1029907329425,791.43976
3464.214285714288,643.82214
3464.3255806956336,204.97702
3464.436875676979,115.37203
3464.548170658325,95.66797
3464.65946563967,84.38488
3464.770760621016,113.40073
3464.8820556023616,166.89955
3464.993350583707,240.7615
3465.1046455650526,230.66776
3465.215940546398,118.99016
3465.3272355277436,116.52893
3465.438530509089,242.8462
3465.5498254904346,457.21207
3465.66112047178,952.7997
3465.7724154531256,1340.3035
3465.883710434471,904.65857
3465.9950054158166,439.46616
3466.106300397162,459.41904
3466.2175953785077,926.781
3466.328890359853,1511.9546
3466.4401853411987,1740.5183
3466.551480322544,2109.1052
3466.6627753038897,1952.818
3466.774070285235,808.9612
3466.885365266581,137.50334
3466.9966602479262,73.84911
3467.107955229272,71.662346
3467.2192502106177,79.48209
3467.330545191963,75.82909
3467.4418401733087,63.441246
3467.5531351546542,67.96462
3467.6644301359997,91.375854
3467.7757251173452,145.73143
3467.8870200986908,263.62585
3467.9983150800363,439.27194
3468.1096100613818,823.19464
3468.2209050427273,1143.1844
3468.332200024073,667.53094
3468.4434950054183,93.333824
3468.554789986764,65.31771
3468.6660849681093,83.413124
3468.777379949455,100.46341
3468.8886749308003,162.03426
3468.999969912146,370.80014
3469.1112648934914,761.63055
3469.222559874837,1582.6318
3469.3338548561824,2464.5806
3469.4451498375283,1769.2483
3469.556444818874,453.1888
3469.6677398002194,668.73126
3469.779034781565,1407.8956
3469.8903297629104,2363.9448
3470.001624744256,1936.8682
3470.1129197256014,433.77322
3470.224214706947,230.95952
3470.3355096882924,261.74814
3470.446804669638,269.8313
3470.5580996509834,361.66638
3470.669394632329,318.02054
3470.7806896136744,252.26315
3470.89198459502,498.74533
3471.0032795763655,858.3565
3471.114574557711,1154.3706
3471.2258695390565,1243.2888
3471.337164520402,642.9713
3471.4484595017475,130.37483
3471.559754483093,98.00878
3471.6710494644385,144.06561
3471.7823444457845,220.36613
3471.8936394271295,373.2954
3472.0049344084755,410.0695
3472.116229389821,150.93376
3472.2275243711665,42.98941
3472.338819352512,45.920715
3472.4501143338575,62.279205
3472.561409315203,88.898705
3472.6727042965485,109.609024
3472.783999277894,106.692085
3472.8952942592396,110.33125
3473.006589240585,131.59479
3473.1178842219306,114.78907
3473.229179203276,91.2498
3473.3404741846216,135.81036
3473.451769165967,195.98387
3473.5630641473126,187.96283
3473.674359128658,120.08805
3473.7856541100036,87.21614
3473.896949091349,80.06006
3474.0082440726947,83.36125
3474.1195390540406,77.61734
3474.2308340353857,80.0698
3474.3421290167316,91.693954
3474.453423998077,93.93228
3474.5647189794227,77.06381
3474.676013960768,67.86825
3474.7873089421137,61.05648
3474.898603923459,51.029778
3475.0098989048047,63.851826
3475.12119388615,95.78833
3475.2324888674957,128.10776
3475.343783848841,132.23422
3475.4550788301867,118.13573
3475.5663738115322,99.1197
3475.6776687928777,87.161995
3475.7889637742232,102.50703
3475.9002587555688,132.77066
3476.0115537369143,140.7354
3476.12284871826,128.55574
3476.2341436996053,214.35884
3476.345438680951,509.6388
3476.4567336622968,1021.7674
3476.568028643642,1860.2059
3476.679323624988,3401.5898
3476.7906186063333,3592.7422
3476.901913587679,1178.5469
3477.0132085690243,109.26801
3477.12450355037,57.35397
3477.2357985317153,49.758537
3477.347093513061,55.745106
3477.4583884944063,82.55291
3477.569683475752,100.748215
3477.6809784570974,130.99518
3477.792273438443,140.98994
3477.9035684197884,180.34732
3478.014863401134,372.2367
3478.1261583824794,742.3346
3478.237453363825,978.3462
3478.3487483451704,551.2507
3478.460043326516,218.15489
3478.5713383078614,137.6118
3478.682633289207,108.980606
3478.7939282705524,124.75131
3478.905223251898,178.22554
3479.016518233244,331.98325
3479.1278132145894,581.5717
3479.239108195935,558.30695
3479.3504031772804,231.35545
3479.461698158626,142.97862
3479.5729931399715,265.7384
3479.684288121317,430.19034
3479.7955831026625,297.2315
3479.906878084008,203.60902
3480.0181730653535,289.7422
3480.129468046699,267.65204
3480.2407630280445,223.93913
3480.35205800939,391.26624
3480.4633529907355,747.8797
3480.574647972081,616.43036
3480.6859429534265,245.59505
3480.797237934772,146.31842
3480.9085329161176,138.19191
3481.019827897463,103.31589
3481.1311228788086,71.342964
3481.242417860154,52.61806
3481.3537128415,49.482826
3481.465007822845,57.28014
3481.576302804191,73.3607
3481.6875977855366,70.01997
3481.798892766882,47.991844
3481.9101877482276,40.889248
3482.021482729573,43.889675
3482.1327777109186,55.987133
3482.244072692264,82.88204
3482.3553676736096,105.29151
3482.466662654955,164.2617
3482.5779576363007,237.27977
3482.689252617646,323.0379
3482.8005475989917,342.45078
3482.911842580337,204.11098
3483.0231375616827,123.23438
3483.134432543028,131.75374
3483.2457275243737,120.80957
3483.357022505719,103.66886
3483.4683174870647,99.26258
3483.5796124684102,72.586494
3483.690907449756,63.821644
3483.8022024311013,71.88049
3483.913497412447,84.33657
3484.0247923937927,120.54237
3484.1360873751382,124.346054
3484.2473823564837,70.4492
3484.3586773378292,55.00217
3484.4699723191748,60.709522
3484.5812673005203,67.84964
3484.692562281866,84.64059
3484.8038572632113,99.33298
3484.915152244557,100.05414
3485.0264472259023,140.4273
3485.137742207248,230.64784
3485.2490371885933,255.93315
3485.360332169939,139.00162
3485.4716271512843,98.94723
3485.58292213263,93.467026
3485.6942171139754,96.45975
3485.805512095321,76.94121
3485.9168070766664,75.05622
3486.0281020580123,107.81658
3486.1393970393574,259.32886
3486.2506920207034,723.4301
3486.361987002049,1647.8071
3486.4732819833944,3606.0286
3486.58457696474,3999.9417
3486.6958719460854,1500.7023
3486.807166927431,131.61841
3486.9184619087764,86.98823
3487.029756890122,118.50494
3487.1410518714674,88.72691
3487.252346852813,74.61584
3487.3636418341584,70.028435
3487.474936815504,66.07493
3487.5862317968495,79.936066
3487.697526778195,100.18282
3487.8088217595405,113.25359
3487.920116740886,105.49958
3488.0314117222315,91.947845
3488.142706703577,98.64232
3488.2540016849225,91.5709
3488.365296666268,70.463165
3488.4765916476135,67.35462
3488.5878866289595,99.99573
3488.699181610305,202.47995
3488.8104765916505,349.5484
3488.921771572996,319.15576
3489.0330665543415,258.01358
3489.144361535687,413.81055
3489.2556565170325,436.30664
3489.366951498378,447.1599
3489.4782464797236,669.1805
3489.589541461069,533.36414
3489.7008364424146,167.47255
3489.81213142376,71.76149
3489.9234264051056,67.17579
3490.034721386451,58.847256
3490.1460163677966,90.05419
3490.257311349142,135.27103
3490.3686063304876,165.23721
3490.479901311833,195.61682
3490.5911962931787,237.51564
3490.702491274524,410.10645
3490.8137862558697,819.57654
3490.9250812372156,1091.3348
3491.0363762185607,1268.9689
3491.1476711999067,2882.0093
3491.258966181252,4815.5156
3491.3702611625977,5298.677
3491.481556143943,8109.063
3491.5928511252887,7781.999
3491.704146106634,2283.3533
3491.8154410879797,182.96089
3491.926736069325,283.24948
3492.0380310506707,161.78366
3492.1493260320162,73.53414
3492.2606210133617,72.13394
3492.3719159947073,83.20657
3492.4832109760528,87.08737
3492.5945059573983,91.59848
3492.705800938744,84.28705
3492.8170959200893,78.12853
3492.928390901435,102.724915
3493.0396858827803,113.79915
3493.150980864126,148.91362
3493.262275845472,235.27277
3493.373570826817,264.80795
3493.484865808163,368.1933
3493.5961607895083,270.67105
3493.707455770854,95.975136
3493.8187507521993,43.034416
3493.930045733545,39.141483
3494.0413407148903,40.583946
3494.152635696236,50.308216
3494.2639306775814,50.626633
3494.375225658927,45.886787
3494.4865206402724,54.509502
3494.597815621618,72.76863
3494.7091106029634,100.51894
3494.820405584309,114.28642
3494.9317005656544,80.08464
3495.042995547,52.30239
3495.1542905283454,55.651443
3495.265585509691,68.14077
3495.3768804910364,136.14793
3495.488175472382,302.38348
3495.599470453728,882.9361
3495.710765435073,1249.8088
3495.822060416419,804.77606
3495.9333553977644,505.81076
3496.04465037911,564.66187
3496.1559453604555,369.08768
3496.267240341801,134.40169
3496.3785353231465,98.53215
3496.489830304492,225.22247
3496.6011252858375,537.6844
3496.712420267183,1587.2903
3496.8237152485285,2194.3845
3496.935010229874,1121.4862
3497.0463052112195,246.8387
3497.157600192565,158.74792
3497.2688951739106,172.73
3497.380190155256,126.79695
3497.4914851366016,100.70136
3497.602780117947,120.01965
3497.7140750992926,191.67448
3497.825370080638,374.64587
3497.9366650619836,701.58093
3498.047960043329,814.0597
3498.159255024675,493.71393
3498.27055000602,259.01935
3498.381844987366,304.9974
3498.4931399687116,672.68225
3498.604434950057,1147.6814
3498.7157299314026,763.115
3498.827024912748,341.08826
3498.9383198940936,412.62857
3499.049614875439,318.0292
3499.1609098567847,137.30876
3499.27220483813,135.55598
3499.3834998194757,220.3854
3499.494794800821,248.0758
3499.6060897821667,285.84875
3499.717384763512,317.2996
3499.8286797448577,323.02267
3499.939974726203,404.66586
3500.0512697075487,417.66367
3500.1625646888942,289.6879
3500.2738596702397,174.7055
3500.3851546515853,134.95784
3500.496449632931,167.47717
3500.6077446142763,157.04326
3500.7190395956222,104.90648
3500.8303345769677,90.62476
3500.9416295583133,86.87011
3501.0529245396588,77.218834
3501.1642195210043,92.921165
3501.27551450235,145.31104
3501.3868094836953,314.57745
3501.498104465041,333.29977
3501.6093994463863,226.60681
3501.720694427732,289.03296
3501.8319894090773,493.8481
3501.943284390423,405.45276
3502.0545793717683,161.13875
3502.165874353114,85.30981
3502.2771693344594,83.604515
3502.388464315805,84.98169
3502.4997592971504,130.76805
3502.611054278496,270.44504
3502.7223492598414,401.936
3502.8336442411874,347.6611
3502.9449392225324,226.82489
3503.0562342038784,174.69588
3503.167529185224,124.1748
3503.2788241665694,89.93734
3503.390119147915,157.17441
3503.5014141292604,402.22098
3503.612709110606,631.4126
3503.7240040919514,679.1141
3503.835299073297,521.4318
3503.9465940546424,214.13976
3504.057889035988,79.31484
3504.1691840173335,81.56542
3504.280478998679,76.42234
3504.3917739800245,88.19477
3504.50306896137,107.8614
3504.6143639427155,105.26453
3504.725658924061,106.77652
3504.8369539054065,133.3411
3504.948248886752,164.84955
3505.0595438680975,151.6878
3505.1708388494435,95.61915
3505.2821338307886,98.453445
3505.3934288121345,162.77989
3505.50472379348,194.30293
3505.6160187748255,126.902176
3505.727313756171,82.236916
3505.8386087375166,83.61655
3505.949903718862,101.086494
3506.0611987002076,172.96654
3506.172493681553,196.37387
3506.2837886628986,178.39581
3506.395083644244,253.64722
3506.5063786255896,288.04813
3506.617673606935,242.09145
3506.7289685882806,166.55202
3506.840263569626,117.22439
3506.9515585509716,94.41875
3507.062853532317,98.74475
3507.1741485136627,125.42189
3507.285443495008,131.65489
3507.3967384763537,179.57335
3507.508033457699,271.9346
3507.6193284390447,203.87836
3507.7306234203907,92.6847
3507.8419184017357,79.43255
3507.9532133830817,115.13835
3508.064508364427,174.48013
3508.1758033457727,166.6886
3508.287098327118,128.70737
3508.3983933084637,108.54944
3508.509688289809,76.884926
3508.6209832711547,62.048927
3508.7322782525002,70.09534
3508.8435732338457,84.44951
3508.9548682151913,171.53642
3509.0661631965368,303.0558
3509.1774581778823,334.53683
3509.288753159228,334.02814
3509.4000481405733,303.52817
3509.511343121919,404.27185
3509.6226381032643,1803.8992
3509.73393308461,4164.083
3509.8452280659553,3625.3835
3509.956523047301,961.09546
3510.067818028647,
3510.179113009992,99.61192
3510.290407991338,85.13114
3510.4017029726833,97.82008
3510.512997954029,117.678955
3510.6242929353743,165.87257
3510.73558791672,191.27597
3510.8468828980654,191.50166
3510.958177879411,519.668
3511.0694728607564,1541.3245
3511.180767842102,1987.4148
3511.2920628234474,940.0821
3511.403357804793,382.9198
3511.5146527861384,969.1766
3511.625947767484,1328.8701
3511.7372427488294,864.6704
3511.848537730175,248.90654
3511.9598327115204,65.89057
3512.071127692866,59.279167
3512.1824226742115,54.651447
3512.293717655557,60.014492
3512.405012636903,63.051876
3512.516307618248,70.84015
3512.627602599594,117.73817
3512.7388975809395,176.35362
3512.850192562285,128.63919
3512.9614875436305,65.449356
3513.072782524976,77.28439
3513.1840775063215,114.55377
3513.295372487667,134.19641
3513.4066674690125,116.58045
3513.517962450358,95.5642
3513.6292574317035,104.45397
3513.740552413049,125.070656
3513.8518473943946,121.81925
3513.96314237574,187.15005
3514.0744373570856,562.0416
3514.185732338431,1739.5614
3514.2970273197766,4712.1353
3514.408322301122,5601.868
3514.5196172824676,2643.5125
3514.630912263813,432.4661
3514.742207245159,119.665276
3514.853502226504,190.9647
3514.96479720785,282.49628
3515.0760921891956,291.87103
3515.187387170541,217.18706
3515.2986821518866,174.79674
3515.409977133232,142.01408
3515.5212721145776,104.69343
3515.632567095923,121.382385
3515.7438620772687,134.89128
3515.855157058614,113.71349
3515.9664520399597,90.48136
3516.077747021305,72.49637
3516.1890420026507,102.72028
3516.300336983996,203.1679
3516.4116319653417,222.37973
3516.522926946687,151.76628
3516.6342219280327,125.66616
3516.7455169093782,172.0142
3516.8568118907237,174.1055
3516.9681068720693,93.83424
3517.0794018534148,52.84363
3517.1906968347603,59.680252
3517.3019918161062,58.509003
3517.4132867974513,54.648685
3517.5245817787973,54.75729
3517.6358767601428,58.627125
3517.7471717414883,79.46154
3517.858466722834,128.54008
3517.9697617041793,152.8088
3518.081056685525,175.82881
3518.1923516668703,491.89886
3518.303646648216,1624.8411
3518.4149416295613,2379.0986
3518.526236610907,1217.468
3518.6375315922523,135.51474
3518.748826573598,236.95708
3518.8601215549434,424.23267
3518.971416536289,321.04303
3519.0827115176344,102.49781
3519.19400649898,51.065514
3519.3053014803254,48.31158
3519.416596461671,62.231174
3519.5278914430164,104.90183
3519.6391864243624,153.0738
3519.7504814057074,289.08087
3519.8617763870534,947.16187
3519.973071368399,1839.2999
3520.0843663497444,1287.9944
3520.19566133109,254.5234
3520.3069563124354,91.7832
3520.418251293781,89.7861
3520.5295462751264,80.74474
3520.640841256472,110.59612
3520.7521362378175,119.14723
3520.863431219163,200.23683
3520.9747262005085,607.6878
3521.086021181854,937.3646
3521.1973161631995,1123.5975
3521.308611144545,896.996
3521.4199061258905,317.64233
3521.531201107236,90.33974
3521.6424960885815,113.981
3521.753791069927,314.4979
3521.8650860512726,941.7907
3521.9763810326185,1155.8185
3522.0876760139636,575.8119
3522.1989709953095,172.71973
3522.310265976655,119.39638
3522.4215609580006,101.0746
3522.532855939346,86.11551
3522.6441509206916,79.87511
3522.755445902037,65.50357
3522.8667408833826,60.594757
3522.978035864728,81.65993
3523.0893308460736,95.7968
3523.200625827419,105.305664
3523.3119208087646,235.40326
3523.42321579011,756.56134
3523.5345107714556,956.1362
3523.645805752801,549.469
3523.7571007341467,303.362
3523.868395715492,206.8289
3523.9796906968377,121.401726
3524.090985678183,162.95749
3524.2022806595287,179.22168
3524.3135756408747,125.40112
3524.4248706222197,151.43913
3524.5361656035657,241.79561
3524.647460584911,262.7907
3524.7587555662567,201.0689
3524.870050547602,103.5792
3524.9813455289477,57.105022
3525.092640510293,64.2484
3525.2039354916387,63.874012
3525.3152304729842,55.805595
3525.4265254543297,56.558598
3525.5378204356753,75.89578
3525.6491154170208,83.39794
3525.7604103983663,64.45031
3525.871705379712,57.349213
3525.9830003610573,68.16072
3526.094295342403,73.80498
3526.2055903237483,90.16642
3526.316885305094,94.65647
3526.4281802864393,242.7192
3526.539475267785,845.53253
3526.6507702491303,1272.8866
3526.762065230476,767.6603
3526.873360211822,202.1637
3526.984655193167,135.13725
3527.095950174513,129.75642
3527.2072451558583,198.59908
3527.318540137204,296.48865
3527.4298351185494,202.77835
3527.541130099895,74.52069
3527.6524250812404,82.03757
3527.763720062586,137.43079
3527.8750150439314,123.75242
3527.986310025277,88.552826
3528.0976050066224,95.223885
3528.208899987968,134.84955
3528.3201949693134,361.05762
3528.431489950659,463.67792
3528.5427849320045,244.76929
3528.65407991335,173.39166
3528.7653748946955,494.35562
3528.876669876041,985.90674
3528.9879648573865,943.5809
3529.099259838732,412.41193
3529.210554820078,209.62788
3529.321849801423,508.75513
3529.433144782769,563.41846
3529.5444397641145,271.52222
3529.65573474546,179.84415
3529.7670297268055,145.67792
3529.878324708151,80.02589
3529.9896196894965,84.26769
3530.100914670842,97.40266
3530.2122096521875,86.676834
3530.323504633533,244.77158
3530.4347996148786,866.1847
3530.546094596224,1074.0079
3530.6573895775696,497.73114
3530.768684558915,131.43423
3530.8799795402606,85.429306
3530.991274521606,57.68726
3531.1025695029516,84.07328
3531.213864484297,180.11343
3531.3251594656426,675.02814
3531.436454446988,1139.2001
3531.547749428334,770.4786
3531.659044409679,218.84006
3531.770339391025,133.20126
3531.8816343723706,176.77298
3531.992929353716,144.7704
3532.1042243350616,81.50541
3532.215519316407,56.282932
3532.3268142977527,53.845222
3532.438109279098,53.454803
3532.5494042604437,47.35872
3532.660699241789,48.39223
3532.7719942231347,52.053375
3532.88328920448,66.63284
3532.9945841858257,127.21438
3533.105879167171,219.68182
3533.2171741485167,237.02141
3533.3284691298622,149.01422
3533.4397641112078,95.00407
3533.5510590925533,96.55867
3533.6623540738988,91.50598
3533.7736490552443,82.90038
3533.88494403659,60.769596
3533.9962390179353,52.018322
3534.1075339992813,94.19085
3534.2188289806268,138.15388
3534.3301239619723,112.392296
3534.441418943318,77.472145
3534.5527139246633,132.50381
3534.664008906009,176.97646
3534.7753038873543,121.39734
3534.8865988687,76.34211
3534.9978938500453,75.58606
3535.109188831391,325.06808
3535.2204838127363,1395.2721
3535.331778794082,1936.877
3535.4430737754274,945.2724
3535.554368756773,127.42317
3535.6656637381184,41.10896
3535.776958719464,74.24739
3535.8882537008094,255.02359
3535.999548682155,422.50858
3536.1108436635004,273.85516
3536.222138644846,81.77729
3536.3334336261914,45.785416
3536.4447286075374,50.916748
3536.5560235888825,72.58114
3536.6673185702284,83.70025
3536.778613551574,65.863625
3536.8899085329194,81.15601
3537.001203514265,185.04166
3537.1124984956105,347.98355
